userName,score,at,content
Pengguna Google,3,2016-11-26 04:15:49,Oke dah
Pengguna Google,5,2016-11-25 20:16:15,Aplikasi keren untuk yang sedang Diet...
Pengguna Google,5,2016-11-24 09:56:44,Sangat membantu..  😘
Pengguna Google,5,2016-11-22 01:37:13,Saya Suka
Pengguna Google,5,2016-11-21 15:49:19,"Sangat membantu sangat bermanfaat ,  seneng banget punya aplikasi ini 😍😍"
Pengguna Google,5,2016-11-18 07:27:23,Love
Pengguna Google,5,2016-11-15 17:18:48,"Ini aplikasi keren banged, love it"
Pengguna Google,5,2016-11-07 12:33:18,Gilaaa.. ini mah keren banget
Pengguna Google,5,2016-11-03 21:50:01,"Terbantu sekali dgn app ini unt program diet. FatSecret dan MiFit dapat tersinkronisasi dgn GoogleFit, kolaborasi yg bermanfaat sekali."
Pengguna Google,5,2016-11-02 12:16:49,Apk berkualitas
Pengguna Google,5,2016-11-01 19:44:08,Hebat
Pengguna Google,5,2016-10-31 21:22:37,Bagus banget jd bisa tahu klori yg kta makan
Pengguna Google,5,2016-10-31 16:16:36,Goog
Pengguna Google,5,2016-10-30 20:54:51,Tp lum ngerti banget..
Pengguna Google,5,2016-10-30 17:50:37,Bagus banget buat ngitung kalori yg dimakan...ga pake repot...n jdi terkontrol...
Pengguna Google,5,2016-10-30 17:31:59,Aplikasi ini sangat membantu teman saya yang badannya gemuk setelah saya rekomendasikan buat diet diary (seperti yang saya baca) ia langsung meng-install ini dan hasilnya lumayab bagus....
Pengguna Google,5,2016-10-29 06:22:19,Smuanx jdi mudah buat dihitung...
Pengguna Google,5,2016-10-27 08:00:08,Dengan aplikasi ini aku bisa kontrol kaloriku sehingga bisa menjalankan diet dengan aman dan tepat. Bintang 5 deh buat fat secret
Pengguna Google,5,2016-10-23 20:20:40,"Daftar makanannya update lagi dong,overall,bagus!"
Pengguna Google,3,2016-10-21 19:22:22,Ok
Pengguna Google,5,2016-10-21 16:06:20,Nice app for diet n nutritition monitoring..
Pengguna Google,5,2016-10-20 19:23:36,sempurna
Pengguna Google,5,2016-10-20 10:58:56,Jadi tau deh sehari makan berapa kalori
Pengguna Google,4,2016-10-18 11:23:12,"dari aplikasi ini aku jadi nyadar, selama ini kalori makanku gak karuan (pantes cepet banget gendutnya). semoga bisa turun bb spt yg diharapkan. aamiin. sayangnya gak bisa masukin 'olahraga yg dilakukan hari ini'-nya."
Pengguna Google,5,2016-10-17 06:11:39,Dengam aplikasi ini sangat terbantu dalam mengontrol berat badan
Pengguna Google,5,2016-10-15 05:44:58,aku suka
Pengguna Google,5,2016-10-14 12:48:22,Love it
Pengguna Google,5,2016-10-14 00:07:29,Coba
Pengguna Google,5,2016-10-11 20:55:38,Membantu sekali untuk program menaikan berat badan
Pengguna Google,5,2016-10-11 16:20:44,Cocok untuk monitoring diet
Pengguna Google,5,2016-10-10 22:12:09,Yaa kereeen hahaa
Pengguna Google,3,2016-10-07 17:30:13,Coba dulu kalo bagus nanti di tambahin bintang nya
Pengguna Google,1,2016-10-06 12:33:44,Kalori
Pengguna Google,4,2016-10-02 22:41:43,Ini dlu ya..
Pengguna Google,4,2016-09-28 06:31:40,"Bugus, jado bisa kontrol kalori yang masuk ke tubuh."
Pengguna Google,5,2016-09-25 16:43:31,Sangat membantu dan komplit info nya
Pengguna Google,3,2016-09-23 02:53:29,Coba dulu ah biar berat badan ideal
Pengguna Google,5,2016-09-22 16:06:17,SUkaaaaaaaa.. lebih bisa kontrol yg akan di makan.
Pengguna Google,5,2016-09-20 09:16:16,Siiip
Pengguna Google,5,2016-09-20 09:06:45,"Bagus sekali buat yang lagi diet maupun tidak. Kita bisa tau berapa kalori yang masuk ke dalam tubuh. Fyi, 4000 kalori = 1 kg CMIIW"
Pengguna Google,3,2016-09-17 21:48:00,Baru mau coba jadi kasi 3bintang dulu brntar kalau bagus aQ kasih full bintangnya
Pengguna Google,5,2016-09-14 16:10:42,Ini cocok sekali buat orang yang mau diet haha
Pengguna Google,4,2016-09-14 09:30:10,Sangat bermanfaat bagi saya
Pengguna Google,3,2016-09-09 13:19:32,"""melianaf7ue"" dan dapatkan TUMPANGAN GRATIS! BUKTIKAN!!"
Pengguna Google,5,2016-09-09 10:43:42,Amazing
Pengguna Google,4,2016-09-03 22:38:22,Coba dulu klo bagus bintangnya d tambah
Pengguna Google,3,2016-09-01 10:18:54,So interested to use this app
Pengguna Google,3,2016-09-01 08:40:45,Coba dulu
Pengguna Google,3,2016-08-31 08:35:07,Lumayan
Pengguna Google,4,2016-08-29 06:08:39,Penghitung kalori yg cukup membantu untuk yg menginginkan berat badan tertentu...
Pengguna Google,1,2016-08-27 02:12:06,Ji
Pengguna Google,5,2016-08-25 22:10:24,this apps is super amazing... its really help me... after 2 month using this apps i have losing 8 kilogram...
Pengguna Google,5,2016-08-22 07:18:28,Sangat membantu
Pengguna Google,5,2016-08-20 10:00:42,"Aplikasi ini sangat membantu saya, mengetahui brapa jumlah kalori dari makanan yg saya konsumsi stiap hati"
Pengguna Google,5,2016-08-18 12:25:52,✔
Pengguna Google,4,2016-08-14 07:29:48,Sangat membantu saya
Pengguna Google,5,2016-08-12 07:54:18,Jadi bisa mengontrol makanan dengan baik 😊😊
Pengguna Google,3,2016-08-08 16:33:45,"nyoba dulu gan mudah""an bermanfaat"
Pengguna Google,5,2016-08-06 11:57:15,Like it...
Pengguna Google,5,2016-08-04 21:06:17,Mantap nih aplikasi bisa ngontrol diet
Pengguna Google,5,2016-08-02 16:30:17,Sip
Pengguna Google,4,2016-07-24 21:32:19,Suka
Pengguna Google,5,2016-07-24 17:34:54,Keren
Pengguna Google,5,2016-07-22 22:59:44,Smg berhasilll
Pengguna Google,5,2016-07-22 11:11:47,Awesome..help me a lot..a great reminder !!!
Pengguna Google,1,2016-07-22 07:04:05,"Coba dlu aplikasinya , kalau bagus entar d tambahin lagi bintangnya"
Pengguna Google,5,2016-07-20 20:59:57,Setahun lalu saya download app ini dan berkat jadwal makanan yg saya buat sendiri dan saya patuhi sendiri dalam 3 bulan saya berhasil turun 13kg (dari 65kg ke 52kg tanpa rasa lapar dan berjalan begitu saja) lalu lebaran tahun 2016 ini mengacaukan pola makanku dan akhirnya naik jadi 58kg.. krna udah percaya banget jadi buat cewe2 yang mau diet wajib pake aplikasi ini.. intinya cma 1. Kamu harus patuh sama diet yang kamu buat sendiri sesuai dengan kemampuanmu. SEMANGAT!!!
Pengguna Google,5,2016-07-14 17:49:31,Sangat bermanfaat
Pengguna Google,4,2016-07-14 00:44:44,Menu makanan tambahin lg dong sayur2an dikit banget
Pengguna Google,3,2016-07-13 19:07:30,Kurang variasi makanannya
Pengguna Google,4,2016-07-12 17:17:16,"Min mau nanya.klo msalnya berat badan kita nambah,penghitung yg ada di app'nya akan otomatis bertambah ya,Atau gmna?"
Pengguna Google,5,2016-07-12 17:00:55,Membantu mengawal diet
Pengguna Google,2,2016-07-03 15:58:11,Coba dulu nanti kalo bagus tambah lagi bintangnya
Pengguna Google,5,2016-06-21 16:49:58,So helpfull
Pengguna Google,4,2016-06-20 14:55:10,Agak lambat pada saat membuka applikasinya dan opsi-opsinya
Pengguna Google,5,2016-06-19 20:50:19,Mantab
Pengguna Google,4,2016-06-15 22:01:29,Good
Pengguna Google,5,2016-06-11 03:32:39,Bagus
Pengguna Google,4,2016-06-09 13:40:50,Good
Pengguna Google,4,2016-06-05 21:23:04,"Kalau bisa menu makananya dperbanyak karena indonesia kaya akan kulinernya dan hasil"" lautnya"
Pengguna Google,5,2016-06-04 10:01:01,Saya suka dapat kontrol kalori setiap hari
Pengguna Google,5,2016-06-01 15:55:04,sukaaaaa bgeet bantu bgeet
Pengguna Google,3,2016-05-31 19:58:38,Ntar tambain kalo bgs
Pengguna Google,5,2016-05-31 10:08:36,"Suka ada aplikasi ini, jadi bisa mengontrol berat badan 😃"
Pengguna Google,5,2016-05-25 17:20:52,"Sangat membantu dlm 1 bln turun 5Kg, saran nya usahakan konsumsi kalori lebih sedikit dari pada kalori yang di bakar ..... Berat turun makan ttp enak"
Pengguna Google,5,2016-05-24 22:46:21,Sip
Pengguna Google,3,2016-05-23 10:30:35,Terkadang harus keluar dulu dari aplikasi biar konek ke internet
Pengguna Google,5,2016-05-18 20:12:50,sangat berguna
Pengguna Google,5,2016-05-17 12:15:42,Tambah lengkap
Pengguna Google,4,2016-05-17 07:19:06,Tuntunan menuju sehat
Pengguna Google,5,2016-05-17 05:35:29,Suka sekali.....
Pengguna Google,5,2016-05-16 18:43:01,Diet
Pengguna Google,5,2016-05-15 19:49:07,ok
Pengguna Google,5,2016-05-15 18:09:23,Recomended
Pengguna Google,3,2016-05-15 10:54:16,Caranya gmn sih? Bls
Pengguna Google,5,2016-05-14 08:07:29,Aplikasi yang sangat membantu mengontrol kalori
Pengguna Google,5,2016-05-14 08:05:40,👍
Pengguna Google,4,2016-05-13 10:13:27,Tambahkan lagi menu makanan yang lebih bervariasi
Pengguna Google,5,2016-05-09 18:24:21,Saya suka
Pengguna Google,3,2016-05-08 23:03:08,Good
Pengguna Google,4,2016-05-06 21:31:00,tes dulu buat membantu diet
Pengguna Google,5,2016-05-05 14:23:37,😋
Pengguna Google,5,2016-05-04 16:53:41,Jadi tau kalori disetiap makanan
Pengguna Google,5,2016-05-04 12:01:28,Nice app
Pengguna Google,5,2016-05-02 10:41:34,Ok
Pengguna Google,4,2016-04-30 05:41:16,Coba dulu
Pengguna Google,4,2016-04-24 08:39:36,Untuk badan yang lebih sehat
Pengguna Google,4,2016-04-23 09:21:05,Bingung
Pengguna Google,5,2016-04-23 00:11:20,😀😊
Pengguna Google,3,2016-04-17 15:25:02,Coba dulu ya
Pengguna Google,5,2016-04-17 09:08:40,Bagus
Pengguna Google,4,2016-04-15 09:37:25,Segitu dulu blom nyoba
Pengguna Google,4,2016-04-10 06:23:20,Bagus
Pengguna Google,5,2016-04-09 21:23:59,Sangat membantu!!
Pengguna Google,4,2016-04-04 11:55:38,Bagus utk diet udh 2 minggu saya turun hampir 2kg
Pengguna Google,5,2016-04-04 04:24:57,my diet succes with help this app too
Pengguna Google,5,2016-03-29 21:20:35,Membntu
Pengguna Google,5,2016-03-29 19:19:13,Bisa menghitung kalori yang aku konsumsi. Jadi mudah buat naikin berat badan. 😊
Pengguna Google,5,2016-03-26 20:14:52,"Thank you, it's good aplication."
Pengguna Google,5,2016-03-23 14:56:43,"Sip! Walau daftar makanannya ga lengkap tapi appsnya ringan , bisa input latihan juga"
Pengguna Google,5,2016-03-23 12:15:50,Bagus...bisa tau jumlah kalori yang kita konsumsi...
Pengguna Google,5,2016-03-23 11:16:19,Terimakasih
Pengguna Google,5,2016-03-22 08:35:43,Sangat membantu
Pengguna Google,5,2016-03-20 16:18:16,Siip
Pengguna Google,5,2016-03-18 12:18:19,Top bgt
Pengguna Google,5,2016-03-16 13:59:26,Untuk versi lawas
Pengguna Google,5,2016-03-14 06:49:59,Bisa tau brp kalori yg kita makan. Tp di perbnyak lg doank makananny
Pengguna Google,5,2016-03-11 18:44:34,"Benar benar membantu , makasih"
Pengguna Google,5,2016-03-08 05:50:56,Good
Pengguna Google,4,2016-03-06 09:39:16,"If you would do this, I will make it 5 stars"
Pengguna Google,5,2016-02-21 11:36:12,Aplikasi yg berguna banget buat control calories sehari2 ..... Big thanks !!!
Pengguna Google,5,2016-02-14 15:50:32,Joss
Pengguna Google,5,2016-02-11 14:09:26,Bagus sekali
Pengguna Google,5,2016-02-09 06:05:40,Aplikasi yg sangat bermanfaat. Hitung2an kalori belum pernah semudah ini... 👍😄💖👌
Pengguna Google,2,2016-02-08 09:51:31,"Versi web-nya sangat baik, apalagi database makanan Indonesia lengkap! Tapi versi aplikasi mobile-nya nggak mengenali makanan Indonesia... Meskipun sudah set Region Indonesia. Sebagian ada, namun makanannya disebut dalam bahasa Inggris..."
Pengguna Google,2,2016-02-05 20:40:49,Untuk daftar makanan tidak lengkap. Menggunakan barcode tapi tidak ada didlm dftr..
Pengguna Google,4,2016-02-05 02:14:11,Ini yg dicari
Pengguna Google,3,2016-02-02 08:31:32,Coba dulu kalo bagus nanti tak tambah bintangnya
Pengguna Google,5,2016-01-28 19:16:30,Sekali
Pengguna Google,5,2016-01-25 08:40:52,Bisa gemuuk nhii
Pengguna Google,4,2016-01-23 08:29:03,Fatsecret is like my bestfriend which loyalty calculate what I eat.
Pengguna Google,5,2016-01-12 19:03:41,Nice
Pengguna Google,2,2016-01-10 17:19:39,Dulu pernah pake aplikasi ini trus sya copot. Sekarang sy download lg knpah g bisa di buka???
Pengguna Google,3,2016-01-09 19:19:33,Bisa nggak klo g usah terhubung internet. .coz lelet
Pengguna Google,5,2016-01-07 06:58:08,Good
Pengguna Google,5,2016-01-06 17:38:26,Mantao
Pengguna Google,5,2016-01-04 18:30:18,Sangat membantu... thanks
Pengguna Google,5,2015-12-28 13:18:30,Boleh dicoba nih
Pengguna Google,5,2015-12-24 17:16:03,"Sangat bermanfaat ,bagi yg sedang dlm proses menjalankan diet ."
Pengguna Google,5,2015-12-22 10:18:31,Harus download bagi yg sdng progam bulking ...sangat2 mmbantu ...
Pengguna Google,4,2015-12-20 12:47:30,Kurang update terutama dalam nilai kalori makanan.
Pengguna Google,5,2015-12-19 05:24:11,"Sangat membantu dalam menjaga porsi makan, thanks"
Pengguna Google,4,2015-12-16 09:26:53,Perlu di update lagi kalori makanan lainnya
Pengguna Google,5,2015-12-15 19:51:42,Love it
Pengguna Google,4,2015-12-14 06:32:02,"Sangat membantu dalam tujuan diet penurunan berat badan. Mau kasih bintang 5,, asal menu makanan menjadi sangat lengkap. 😊😄😀"
Pengguna Google,5,2015-12-13 14:01:01,Greatt
Pengguna Google,5,2015-12-11 08:34:30,Healtly active life style
Pengguna Google,5,2015-12-01 19:02:00,"Sangat berguna nih apk utk anda yg ingin flexible dieting.Moga ada perbaikan lagi yg lebih ok,tp tetep saya beri bintang 6"
Pengguna Google,5,2015-11-28 21:23:45,Coba duluuu . soalnya dlm proses diet 😁😁😁
Pengguna Google,4,2015-11-27 18:06:01,Keren tp masih ada yang kurang match seperti kacang merah per 100 gramnya yang lain great! :).
Pengguna Google,4,2015-11-14 20:06:27,Good
Pengguna Google,5,2015-11-11 16:15:39,Sangaatt membantu
Pengguna Google,1,2015-11-07 17:23:20,Nice
Pengguna Google,5,2015-11-06 21:06:48,"Kalau bisa jenis makanan dan kalorinya lebih diperbanyak, khususnya masakan nusantara :D"
Pengguna Google,5,2015-11-04 18:06:28,Good mantap nih aplikasi lebih baik lagi deh
Pengguna Google,5,2015-11-04 13:56:02,Sangat membantu proses diet saya
Pengguna Google,5,2015-11-04 10:19:51,Good
Pengguna Google,3,2015-11-01 11:50:57,"Dicoba dulu,semoga berhasil,amin..."
Pengguna Google,5,2015-10-31 21:23:33,Semoga sukses
Pengguna Google,5,2015-10-29 19:23:31,Mancayyy
Pengguna Google,5,2015-10-25 19:30:32,Helpfull
Pengguna Google,5,2015-10-23 19:22:24,"Di coba"" dulu smg lancar."
Pengguna Google,3,2015-10-23 15:05:02,Unt ketahui kalori yg dikonsumsi harian......coba dulu app ini
Pengguna Google,5,2015-10-22 09:19:59,"Sy turun 18 kg, amazing..."
Pengguna Google,3,2015-10-20 12:26:10,Moga berhasil amin
Pengguna Google,3,2015-10-20 09:12:49,Cukup membantu
Pengguna Google,4,2015-10-19 09:12:57,"Dlm 13 hari trun 3kg, kalori masuk lbh terkontrol 😃 smjak pake aplikasi ini 😀"
Pengguna Google,5,2015-10-18 12:58:35,Good
Pengguna Google,5,2015-10-17 11:45:45,Try this up
Pengguna Google,5,2015-10-15 14:52:01,Sangat membantu
Pengguna Google,5,2015-10-12 09:31:10,Jgn di download ya
Pengguna Google,4,2015-10-11 10:43:24,"Dijajal disit yak, mbokan langsing inyong"
Pengguna Google,3,2015-10-09 09:34:08,Di coba dlu yah
Pengguna Google,5,2015-10-02 14:21:40,Terbaik dan lebih indonesia
Pengguna Google,3,2015-09-29 07:10:02,Test dulu yach
Pengguna Google,5,2015-09-25 06:32:29,Bagus..
Pengguna Google,5,2015-09-24 16:00:02,"selain untuk diet, aplikasi ini juga mengatur pola makan dan pola hidup agar lebih sehat.."
Pengguna Google,5,2015-09-22 15:59:01,coba dlu
Pengguna Google,5,2015-09-22 08:14:00,Perbanyak tag makanan2 lokal...jangan menyerah .... Sampai ideal ...sipp rec f u lah
Pengguna Google,5,2015-09-21 19:16:49,Woww..banget aplikasinya
Pengguna Google,3,2015-09-13 23:30:38,Ok
Pengguna Google,3,2015-09-13 18:00:01,Lumayan ngebantu
Pengguna Google,1,2015-09-06 12:04:44,Terlalu ribet
Pengguna Google,5,2015-09-05 18:30:36,Aku udah turun 6 kg..mengikuti program diet ini
Pengguna Google,5,2015-08-24 14:41:45,"Di catatan latihan harian, tidur/latihan nya tolong banget dihilangkan sih !!!! Ganggu banget !!!!!! Biar ditambahin manual aje, jangan kaya gitu!!!!! BENER2 TOLONG BANGET DIHILANGKAN !!!!!!!!!!!"
Pengguna Google,5,2015-08-20 12:16:06,Bagus ini
Pengguna Google,4,2015-08-12 18:30:32,Asal kenyang 😄
Pengguna Google,5,2015-08-11 23:25:10,5 stars
Pengguna Google,2,2015-08-10 11:44:29,Cara menampilkan di layar utama gimana ya?kok aku nyari di pengaturanya gak ada..
Pengguna Google,5,2015-08-09 11:08:17,Love this apps so much
Pengguna Google,3,2015-08-08 23:48:24,Boleh juga
Pengguna Google,5,2015-08-04 19:39:16,Mantap
Pengguna Google,5,2015-07-31 17:33:12,Okkk
Pengguna Google,5,2015-07-30 10:13:19,"Great app and it helped me very well. So I can manage what I eat and workout portion every a week. But, about food list please make it more and add some menu :) overall, i enjoyed and get satisfied from this application :)"
Pengguna Google,5,2015-07-28 17:15:32,"Aplikasinya asik, jumlah asupan kaloriku jadi makin bisa terhitung"
Pengguna Google,5,2015-07-14 17:47:07,Very like that
Pengguna Google,5,2015-07-13 09:35:14,Good
Pengguna Google,4,2015-06-27 09:29:57,Good
Pengguna Google,5,2015-06-25 14:50:52,Good
Pengguna Google,4,2015-06-16 13:23:08,"It's beter than MFP if Fatsecret can sync famous workout apps like runtastic, endomondo etc. Please make it sync and be better because your food databank is very excellent."
Pengguna Google,5,2015-06-09 13:55:20,Like this
Pengguna Google,5,2015-06-09 05:51:38,Sangat membantu untuk manage kalori dalam tubuh
Pengguna Google,5,2015-06-01 15:29:51,Membantu banget...
Pengguna Google,5,2015-05-16 07:08:31,Sip bgt
Pengguna Google,4,2015-05-14 14:58:18,Oke juga
Pengguna Google,5,2015-05-12 14:24:10,Baru mau nyobain..
Pengguna Google,5,2015-05-11 17:04:42,Lumayan buat kontrol kalori
Pengguna Google,5,2015-05-10 18:57:37,Sangat membantu untuk orng yang diet. Daftar kalori makanannya lengkap
Pengguna Google,5,2015-05-09 13:15:27,Diet atur pola makan seimbang
Pengguna Google,5,2015-05-09 11:28:53,Dah lama nyari app. Kaya gini
Pengguna Google,5,2015-05-03 21:05:27,Makasi membantu gue penyuluhan ttg gizi
Pengguna Google,4,2015-05-02 11:28:18,Bagus sih. Jadi lebih hati2 milih makanan
Pengguna Google,5,2015-04-30 11:37:34,Bisa kontol kalori
Pengguna Google,5,2015-04-26 03:31:11,Bolehlah
Pengguna Google,5,2015-04-19 22:41:01,Membantu ngatur makan dan aktivitas
Pengguna Google,5,2015-04-18 19:21:46,5 bintang untuk aplikasi ini
Pengguna Google,5,2015-03-28 15:53:21,ok good
Pengguna Google,1,2015-03-25 16:12:19,Mantap
Pengguna Google,5,2015-03-21 04:04:34,Bagus sekali lengkap dgn kosumsi kalori beserta pangkas kalorinya
Pengguna Google,5,2015-03-16 10:44:51,Mantap
Pengguna Google,5,2015-02-14 11:06:17,Mantap
Pengguna Google,5,2015-01-21 19:16:35,Membantu sekali dalam jurnal makanan  dan olahragaku
Pengguna Google,4,2015-01-17 16:46:39,Sngat membantu
Pengguna Google,5,2015-01-04 06:17:21,Suka sekali
Pengguna Google,5,2014-12-21 00:17:03,Tapi kekurangannya daftar menu makanan teradisional masih kurang
Pengguna Google,4,2014-12-20 01:32:12,Mantaaap nih app
Pengguna Google,5,2014-12-17 20:23:46,"Simple, but u must have dicipline."
Pengguna Google,4,2014-12-14 20:57:56,i like this appl
Pengguna Google,2,2014-12-07 16:21:13,Ga begitu suka
Pengguna Google,4,2014-12-06 11:22:55,Nice...
Pengguna Google,5,2014-12-02 19:17:56,Siiiipppp
Pengguna Google,5,2014-11-13 06:00:09,Sangat membantu
Pengguna Google,4,2014-11-11 13:19:21,Kereeeenn..
Pengguna Google,5,2014-10-19 19:56:30,Nice aplikasi
Pengguna Google,5,2014-09-17 04:25:17,Food
Pengguna Google,5,2014-09-06 02:04:53,Nice and cool
Pengguna Google,5,2014-08-01 17:45:57,"Hello costumer service fat secret  Disini, saya telah menggunakan aplikasi penghitung kalori fatsecret. Yeah, aplikasinya sangat sangat berguna dan membantu dalam mengontrol pola makan.  Tapi satu kekurangan aplikasi ini yang saya pribadi sayangkan. Aplikasi ini tidak dapat merubah goal atau tujuan berat badan yang ingin dicapai dari pengaturan awal.  Dan juga, mohon di update aplikasinya agar bisa menghitung jumlah gula darah dari catatan makanan yang saya buat (adanya informasi tentang batasan gula darah"
