,userName,score,at,content,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_akhir,polarity_score,sentiment
5863,Pengguna Google,4,2019-10-05 22:07:44,Buat menghitung kalori.. sangat membantu,Buat menghitung kalori sangat membantu,buat menghitung kalori sangat membantu,buat menghitung kalori sangat membantu,"['buat', 'menghitung', 'kalori', 'sangat', 'membantu']","['menghitung', 'kalori', 'membantu']",menghitung kalori membantu,0,Neutral
5864,Pengguna Google,5,2019-10-05 21:25:05,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,-2,Negative
5865,Pengguna Google,5,2019-10-05 06:06:23,Aplikasi yang sangat bermanfaat,Aplikasi yang sangat bermanfaat,aplikasi yang sangat bermanfaat,aplikasi yang sangat bermanfaat,"['aplikasi', 'yang', 'sangat', 'bermanfaat']","['aplikasi', 'bermanfaat']",aplikasi bermanfaat,1,Positive
5866,Pengguna Google,5,2019-10-04 19:32:49,Sangat buagus membantu,Sangat buagus membantu,sangat buagus membantu,sangat buagus membantu,"['sangat', 'buagus', 'membantu']","['buagus', 'membantu']",buagus membantu,0,Neutral
5867,Pengguna Google,5,2019-10-04 15:05:06,Sangat bermanfaat,Sangat bermanfaat,sangat bermanfaat,sangat bermanfaat,"['sangat', 'bermanfaat']",['bermanfaat'],bermanfaat,5,Positive
5868,Pengguna Google,4,2019-10-04 05:13:36,Aplikasin ini sih keren banget sangat membantu proses diet aku❤️ tapi app masih agak berat menurutku semoga update selanjutnya lebih ringan lagi😊,Aplikasin ini sih keren banget sangat membantu proses diet aku tapi app masih agak berat menurutku semoga update selanjutnya lebih ringan lagi,aplikasin ini sih keren banget sangat membantu proses diet aku tapi app masih agak berat menurutku semoga update selanjutnya lebih ringan lagi,aplikasin ini sih keren banget sangat membantu proses diet aku tapi app masih agak berat menurutku semoga update selanjutnya lebih ringan lagi,"['aplikasin', 'ini', 'sih', 'keren', 'banget', 'sangat', 'membantu', 'proses', 'diet', 'aku', 'tapi', 'app', 'masih', 'agak', 'berat', 'menurutku', 'semoga', 'update', 'selanjutnya', 'lebih', 'ringan', 'lagi']","['aplikasin', 'keren', 'banget', 'membantu', 'proses', 'diet', 'app', 'berat', 'menurutku', 'semoga', 'update', 'ringan']",aplikasin keren banget membantu proses diet app berat menurutku semoga update ringan,0,Neutral
5869,Pengguna Google,5,2019-10-03 16:22:32,Mantap,Mantap,mantap,mantap,['mantap'],['mantap'],mantap,5,Positive
5870,Pengguna Google,5,2019-10-03 16:22:28,Mempermudah diet yg kami lakukan. Mantap abis,Mempermudah diet yg kami lakukan Mantap abis,mempermudah diet yg kami lakukan mantap abis,mempermudah diet yang kami lakukan mantap habis,"['mempermudah', 'diet', 'yang', 'kami', 'lakukan', 'mantap', 'habis']","['mempermudah', 'diet', 'lakukan', 'mantap', 'habis']",mempermudah diet lakukan mantap habis,-1,Negative
5871,Pengguna Google,5,2019-10-03 05:56:08,Sangat membantu dalam perhitungan kalori,Sangat membantu dalam perhitungan kalori,sangat membantu dalam perhitungan kalori,sangat membantu dalam perhitungan kalori,"['sangat', 'membantu', 'dalam', 'perhitungan', 'kalori']","['membantu', 'perhitungan', 'kalori']",membantu perhitungan kalori,0,Neutral
5872,Pengguna Google,3,2019-10-02 18:39:12,arema jancokkkk,arema jancokkkk,arema jancokkkk,arema jancokkkk,"['arema', 'jancokkkk']","['arema', 'jancokkkk']",arema jancokkkk,0,Neutral
5873,Pengguna Google,5,2019-10-02 15:06:30,"So far sudah turun 8 kilo :) sisa 7 kilo lagiii 😁 Tipsnya: selalu gunakan app ini tuk hitung calorie intake kita + Gym at least sepekan 3x :) n banyak2in ""Jalan Kaki"" hehehe Thank YOU Fat Secret, Salam Hidup Sehat 💗🙏😊",So far sudah turun  kilo  sisa  kilo lagiii  Tipsnya selalu gunakan app ini tuk hitung calorie intake kita  Gym at least sepekan x  n banyakin Jalan Kaki hehehe Thank YOU Fat Secret Salam Hidup Sehat,so far sudah turun  kilo  sisa  kilo lagiii  tipsnya selalu gunakan app ini tuk hitung calorie intake kita  gym at least sepekan x  n banyakin jalan kaki hehehe thank you fat secret salam hidup sehat,so far sudah turun kilo sisa kilo lagiii tipsnya selalu gunakan app ini tuk hitung calorie intake kita gym at least sepekan x n banyakin jalan kaki hehehe thank you fat secret salam hidup sehat,"['so', 'far', 'sudah', 'turun', 'kilo', 'sisa', 'kilo', 'lagiii', 'tipsnya', 'selalu', 'gunakan', 'app', 'ini', 'tuk', 'hitung', 'calorie', 'intake', 'kita', 'gym', 'at', 'least', 'sepekan', 'x', 'n', 'banyakin', 'jalan', 'kaki', 'hehehe', 'thank', 'you', 'fat', 'secret', 'salam', 'hidup', 'sehat']","['far', 'turun', 'kilo', 'sisa', 'kilo', 'lagiii', 'tipsnya', 'app', 'tuk', 'hitung', 'calorie', 'intake', 'gym', 'least', 'sepekan', 'x', 'n', 'banyakin', 'jalan', 'kaki', 'hehehe', 'thank', 'fat', 'secret', 'salam', 'hidup', 'sehat']",far turun kilo sisa kilo lagiii tipsnya app tuk hitung calorie intake gym least sepekan x n banyakin jalan kaki hehehe thank fat secret salam hidup sehat,0,Neutral
5874,Pengguna Google,5,2019-10-02 06:39:29,aplikasi bagus dan mantap,aplikasi bagus dan mantap,aplikasi bagus dan mantap,aplikasi bagus dan mantap,"['aplikasi', 'bagus', 'dan', 'mantap']","['aplikasi', 'bagus', 'mantap']",aplikasi bagus mantap,-1,Negative
5875,Pengguna Google,4,2019-10-02 04:45:45,Sangat membantu,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
5876,Pengguna Google,5,2019-10-01 16:45:20,"Pokok na mantabz,,Sangat membantu buat mengoptimalkan berat badan,,👍👍👍",Pokok na mantabzSangat membantu buat mengoptimalkan berat badan,pokok na mantabzsangat membantu buat mengoptimalkan berat badan,pokok na mantabzsangat membantu buat mengoptimalkan berat badan,"['pokok', 'na', 'mantabzsangat', 'membantu', 'buat', 'mengoptimalkan', 'berat', 'badan']","['pokok', 'mantabzsangat', 'membantu', 'mengoptimalkan', 'berat', 'badan']",pokok mantabzsangat membantu mengoptimalkan berat badan,-3,Negative
5877,Pengguna Google,5,2019-10-01 01:48:10,"App terfavorit! Kenapa? Karena tiap hari ak ngukur kalori disini lumayan lengkap jenis makannya jd bisa ngatur kalori yg masuk ke tubuh. Jd bisa nahan kalo sdh kelebihan kalori perhari. Sebagai alarm aja. Dan sukses bikin diet rendah kaloriku dlm 1,5 bulan turun 4kg hihi",App terfavorit Kenapa Karena tiap hari ak ngukur kalori disini lumayan lengkap jenis makannya jd bisa ngatur kalori yg masuk ke tubuh Jd bisa nahan kalo sdh kelebihan kalori perhari Sebagai alarm aja Dan sukses bikin diet rendah kaloriku dlm  bulan turun kg hihi,app terfavorit kenapa karena tiap hari ak ngukur kalori disini lumayan lengkap jenis makannya jd bisa ngatur kalori yg masuk ke tubuh jd bisa nahan kalo sdh kelebihan kalori perhari sebagai alarm aja dan sukses bikin diet rendah kaloriku dlm  bulan turun kg hihi,app terfavorit kenapa karena tiap hari ak ngukur kalori disini lumayan lengkap jenis makannya jd bisa ngatur kalori yang masuk ke tubuh jd bisa nahan kalau sdh kelebihan kalori perhari sebagai alarm aja dan sukses bikin diet rendah kaloriku dlm bulan turun kg hihi,"['app', 'terfavorit', 'kenapa', 'karena', 'tiap', 'hari', 'ak', 'ngukur', 'kalori', 'disini', 'lumayan', 'lengkap', 'jenis', 'makannya', 'jd', 'bisa', 'ngatur', 'kalori', 'yang', 'masuk', 'ke', 'tubuh', 'jd', 'bisa', 'nahan', 'kalau', 'sdh', 'kelebihan', 'kalori', 'perhari', 'sebagai', 'alarm', 'aja', 'dan', 'sukses', 'bikin', 'diet', 'rendah', 'kaloriku', 'dlm', 'bulan', 'turun', 'kg', 'hihi']","['app', 'terfavorit', 'ak', 'ngukur', 'kalori', 'lumayan', 'lengkap', 'jenis', 'makannya', 'jd', 'ngatur', 'kalori', 'masuk', 'tubuh', 'jd', 'nahan', 'sdh', 'kelebihan', 'kalori', 'perhari', 'alarm', 'aja', 'sukses', 'bikin', 'diet', 'rendah', 'kaloriku', 'dlm', 'turun', 'kg', 'hihi']",app terfavorit ak ngukur kalori lumayan lengkap jenis makannya jd ngatur kalori masuk tubuh jd nahan sdh kelebihan kalori perhari alarm aja sukses bikin diet rendah kaloriku dlm turun kg hihi,-21,Negative
5878,Pengguna Google,5,2019-09-30 08:59:55,"Tau aplikadi ini dari youtuber yulia balthsun, recomended buat para pejuang kurus!!! 😍😍😍",Tau aplikadi ini dari youtuber yulia balthsun recomended buat para pejuang kurus,tau aplikadi ini dari youtuber yulia balthsun recomended buat para pejuang kurus,tau aplikadi ini dari youtuber yulia balthsun recomended buat para pejuang kurus,"['tau', 'aplikadi', 'ini', 'dari', 'youtuber', 'yulia', 'balthsun', 'recomended', 'buat', 'para', 'pejuang', 'kurus']","['tau', 'aplikadi', 'youtuber', 'yulia', 'balthsun', 'recomended', 'pejuang', 'kurus']",tau aplikadi youtuber yulia balthsun recomended pejuang kurus,-7,Negative
5879,Pengguna Google,5,2019-09-30 06:56:42,Sangat membantu :),Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
5880,Pengguna Google,5,2019-09-29 20:34:14,Simpel,Simpel,simpel,simpel,['simpel'],['simpel'],simpel,3,Positive
5881,Pengguna Google,5,2019-09-29 18:30:48,Bermanfaat,Bermanfaat,bermanfaat,bermanfaat,['bermanfaat'],['bermanfaat'],bermanfaat,5,Positive
5882,Pengguna Google,5,2019-09-29 10:59:00,Tingkatkan performa supaya lebih baik lagi,Tingkatkan performa supaya lebih baik lagi,tingkatkan performa supaya lebih baik lagi,tingkatkan performa supaya lebih baik lagi,"['tingkatkan', 'performa', 'supaya', 'lebih', 'baik', 'lagi']","['tingkatkan', 'performa']",tingkatkan performa,0,Neutral
5883,Pengguna Google,4,2019-09-29 10:22:31,Sejauh ini ckup membantu cuma saran aja agar daftar makanan diperlengkap..tks,Sejauh ini ckup membantu cuma saran aja agar daftar makanan diperlengkaptks,sejauh ini ckup membantu cuma saran aja agar daftar makanan diperlengkaptks,sejauh ini ckup membantu cuma saran aja agar daftar makanan diperlengkaptks,"['sejauh', 'ini', 'ckup', 'membantu', 'cuma', 'saran', 'aja', 'agar', 'daftar', 'makanan', 'diperlengkaptks']","['ckup', 'membantu', 'saran', 'aja', 'daftar', 'makanan', 'diperlengkaptks']",ckup membantu saran aja daftar makanan diperlengkaptks,1,Positive
5884,Pengguna Google,5,2019-09-29 08:08:23,Ok,Ok,ok,ok,['ok'],['ok'],ok,4,Positive
5885,Pengguna Google,5,2019-09-28 23:03:30,Sangat bermanfaat,Sangat bermanfaat,sangat bermanfaat,sangat bermanfaat,"['sangat', 'bermanfaat']",['bermanfaat'],bermanfaat,5,Positive
5886,Pengguna Google,5,2019-09-28 15:58:28,Penjaga kalori harianku😍,Penjaga kalori harianku,penjaga kalori harianku,penjaga kalori harianku,"['penjaga', 'kalori', 'harianku']","['penjaga', 'kalori', 'harianku']",penjaga kalori harianku,0,Neutral
5887,Pengguna Google,5,2019-09-28 08:30:10,"Like it, it is realy helping a lot",Like it it is realy helping a lot,like it it is realy helping a lot,like it it is realy helping a lot,"['like', 'it', 'it', 'is', 'realy', 'helping', 'a', 'lot']","['like', 'realy', 'helping', 'lot']",like realy helping lot,-5,Negative
5888,Pengguna Google,5,2019-09-28 08:27:33,Ok,Ok,ok,ok,['ok'],['ok'],ok,4,Positive
5889,Pengguna Google,5,2019-09-27 17:42:07,Sangat membantu dalam mengontrol apa yang kita makan,Sangat membantu dalam mengontrol apa yang kita makan,sangat membantu dalam mengontrol apa yang kita makan,sangat membantu dalam mengontrol apa yang kita makan,"['sangat', 'membantu', 'dalam', 'mengontrol', 'apa', 'yang', 'kita', 'makan']","['membantu', 'mengontrol', 'makan']",membantu mengontrol makan,0,Neutral
5890,Pengguna Google,5,2019-09-27 16:06:11,Sangat membantu untuk mengetahui jumlah kalori pada makanan yg dimakan 👍,Sangat membantu untuk mengetahui jumlah kalori pada makanan yg dimakan,sangat membantu untuk mengetahui jumlah kalori pada makanan yg dimakan,sangat membantu untuk mengetahui jumlah kalori pada makanan yang dimakan,"['sangat', 'membantu', 'untuk', 'mengetahui', 'jumlah', 'kalori', 'pada', 'makanan', 'yang', 'dimakan']","['membantu', 'kalori', 'makanan', 'dimakan']",membantu kalori makanan dimakan,1,Positive
5891,Pengguna Google,5,2019-09-27 10:25:30,Great App,Great App,great app,great app,"['great', 'app']","['great', 'app']",great app,3,Positive
5892,Pengguna Google,5,2019-09-27 08:48:49,"Sangat membantu,",Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
5893,Pengguna Google,5,2019-09-26 20:02:09,"Mantul, perkembangan jelas",Mantul perkembangan jelas,mantul perkembangan jelas,mantul perkembangan jelas,"['mantul', 'perkembangan', 'jelas']","['mantul', 'perkembangan']",mantul perkembangan,-2,Negative
5894,Pengguna Google,5,2019-09-26 18:06:27,Variasi menu Indonesia banyak dan lengkap.. grafik dan tabel penunjangnya sangat baik.. kayaknya ini calorie counter terbaik se play store.,Variasi menu Indonesia banyak dan lengkap grafik dan tabel penunjangnya sangat baik kayaknya ini calorie counter terbaik se play store,variasi menu indonesia banyak dan lengkap grafik dan tabel penunjangnya sangat baik kayaknya ini calorie counter terbaik se play store,variasi menu indonesia banyak dan lengkap grafik dan tabel penunjangnya sangat baik kayaknya ini calorie counter terbaik se play store,"['variasi', 'menu', 'indonesia', 'banyak', 'dan', 'lengkap', 'grafik', 'dan', 'tabel', 'penunjangnya', 'sangat', 'baik', 'kayaknya', 'ini', 'calorie', 'counter', 'terbaik', 'se', 'play', 'store']","['variasi', 'menu', 'indonesia', 'lengkap', 'grafik', 'tabel', 'penunjangnya', 'kayaknya', 'calorie', 'counter', 'terbaik', 'play', 'store']",variasi menu indonesia lengkap grafik tabel penunjangnya kayaknya calorie counter terbaik play store,1,Positive
5895,Pengguna Google,5,2019-09-26 15:21:55,Mempermudah mencatat dan makannya lumayan lengkap aplikasinya juga engga ribet okey lah pokonya..,Mempermudah mencatat dan makannya lumayan lengkap aplikasinya juga engga ribet okey lah pokonya,mempermudah mencatat dan makannya lumayan lengkap aplikasinya juga engga ribet okey lah pokonya,mempermudah mencatat dan makannya lumayan lengkap aplikasinya juga engga ribet okey lah pokonya,"['mempermudah', 'mencatat', 'dan', 'makannya', 'lumayan', 'lengkap', 'aplikasinya', 'juga', 'engga', 'ribet', 'okey', 'lah', 'pokonya']","['mempermudah', 'mencatat', 'makannya', 'lumayan', 'lengkap', 'aplikasinya', 'engga', 'ribet', 'okey', 'pokonya']",mempermudah mencatat makannya lumayan lengkap aplikasinya engga ribet okey pokonya,-11,Negative
5896,Pengguna Google,5,2019-09-26 09:56:22,Membantu sekali❤,Membantu sekali,membantu sekali,membantu sekali,"['membantu', 'sekali']",['membantu'],membantu,0,Neutral
5897,Pengguna Google,5,2019-09-25 20:24:06,Sangat membantu,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
5898,Pengguna Google,5,2019-09-25 19:09:46,"Sangat membantu, semoga semakin lengkap.",Sangat membantu semoga semakin lengkap,sangat membantu semoga semakin lengkap,sangat membantu semoga semakin lengkap,"['sangat', 'membantu', 'semoga', 'semakin', 'lengkap']","['membantu', 'semoga', 'lengkap']",membantu semoga lengkap,-1,Negative
5899,Pengguna Google,5,2019-09-25 15:22:25,Bagus utk diet,Bagus utk diet,bagus utk diet,bagus untuk diet,"['bagus', 'untuk', 'diet']","['bagus', 'diet']",bagus diet,-5,Negative
5900,Pengguna Google,5,2019-09-25 12:48:34,Aplikasi yg sangat bagus. Membantu sekali.... Terimakasih,Aplikasi yg sangat bagus Membantu sekali Terimakasih,aplikasi yg sangat bagus membantu sekali terimakasih,aplikasi yang sangat bagus membantu sekali terimakasih,"['aplikasi', 'yang', 'sangat', 'bagus', 'membantu', 'sekali', 'terimakasih']","['aplikasi', 'bagus', 'membantu', 'terimakasih']",aplikasi bagus membantu terimakasih,-1,Negative
5901,Pengguna Google,5,2019-09-25 11:30:48,Sangat membantu 👍,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
5902,Pengguna Google,4,2019-09-25 07:29:11,Food choices are not complete and food choices in English sometimes not exist in Indonesian or otherwise.,Food choices are not complete and food choices in English sometimes not exist in Indonesian or otherwise,food choices are not complete and food choices in english sometimes not exist in indonesian or otherwise,food choices are not complete and food choices in english sometimes not exist in indonesian or otherwise,"['food', 'choices', 'are', 'not', 'complete', 'and', 'food', 'choices', 'in', 'english', 'sometimes', 'not', 'exist', 'in', 'indonesian', 'or', 'otherwise']","['food', 'choices', 'complete', 'food', 'choices', 'english', 'sometimes', 'exist', 'indonesian', 'otherwise']",food choices complete food choices english sometimes exist indonesian otherwise,0,Neutral
5903,Pengguna Google,4,2019-09-25 05:53:05,Ok,Ok,ok,ok,['ok'],['ok'],ok,4,Positive
5904,Pengguna Google,5,2019-09-24 19:29:21,Mantaplah,Mantaplah,mantaplah,mantaplah,['mantaplah'],['mantaplah'],mantaplah,0,Neutral
5905,Pengguna Google,5,2019-09-24 19:00:51,Sangat sangat sangat membantu😊,Sangat sangat sangat membantu,sangat sangat sangat membantu,sangat sangat sangat membantu,"['sangat', 'sangat', 'sangat', 'membantu']",['membantu'],membantu,0,Neutral
5906,Pengguna Google,5,2019-09-24 17:12:22,Terima kasih,Terima kasih,terima kasih,terima kasih,"['terima', 'kasih']","['terima', 'kasih']",terima kasih,3,Positive
5907,Pengguna Google,5,2019-09-24 17:06:56,cucok say...cukup mmbntu,cucok saycukup mmbntu,cucok saycukup mmbntu,cucok saycukup mmbntu,"['cucok', 'saycukup', 'mmbntu']","['cucok', 'saycukup', 'mmbntu']",cucok saycukup mmbntu,-1,Negative
5908,Pengguna Google,5,2019-09-24 11:19:46,KEREN,KEREN,keren,keren,['keren'],['keren'],keren,0,Neutral
5909,Pengguna Google,5,2019-09-23 19:08:22,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,-2,Negative
5910,Pengguna Google,3,2019-09-23 14:26:42,Ketika pakai bahasa Inggris ada beberapa makanan asal Indonesia yang gak ada padahal d bahasa Indonesia ada makanannya.,Ketika pakai bahasa Inggris ada beberapa makanan asal Indonesia yang gak ada padahal d bahasa Indonesia ada makanannya,ketika pakai bahasa inggris ada beberapa makanan asal indonesia yang gak ada padahal d bahasa indonesia ada makanannya,ketika pakai bahasa inggris ada beberapa makanan asal indonesia yang tidak ada padahal di bahasa indonesia ada makanannya,"['ketika', 'pakai', 'bahasa', 'inggris', 'ada', 'beberapa', 'makanan', 'asal', 'indonesia', 'yang', 'tidak', 'ada', 'padahal', 'di', 'bahasa', 'indonesia', 'ada', 'makanannya']","['pakai', 'bahasa', 'inggris', 'makanan', 'indonesia', 'bahasa', 'indonesia', 'makanannya']",pakai bahasa inggris makanan indonesia bahasa indonesia makanannya,-5,Negative
5911,Pengguna Google,5,2019-09-23 12:27:15,Sangat membantu,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
5912,Pengguna Google,4,2019-09-23 09:48:07,Saya coba dulu,Saya coba dulu,saya coba dulu,saya coba dulu,"['saya', 'coba', 'dulu']",['coba'],coba,1,Positive
5913,Pengguna Google,5,2019-09-23 07:28:03,Terbantu sekali dlm proses diet untuk menghitung defkal yg kita konsumsi harian...,Terbantu sekali dlm proses diet untuk menghitung defkal yg kita konsumsi harian,terbantu sekali dlm proses diet untuk menghitung defkal yg kita konsumsi harian,terbantu sekali dlm proses diet untuk menghitung defkal yang kita konsumsi harian,"['terbantu', 'sekali', 'dlm', 'proses', 'diet', 'untuk', 'menghitung', 'defkal', 'yang', 'kita', 'konsumsi', 'harian']","['terbantu', 'dlm', 'proses', 'diet', 'menghitung', 'defkal', 'konsumsi', 'harian']",terbantu dlm proses diet menghitung defkal konsumsi harian,-2,Negative
